time,open,high,low,close,Average True Range,Tick value,Tick Size
2019-08-07,198.66,199.91,191.38,192.2,4.9285,4.2,0.01
2019-08-08,194.47,195.83,192.52,194.54,4.9025,4.2,0.01
2019-08-09,195.34,198.98,194.07,197.68,5.057,4.2,0.01
2019-08-12,196.52,198.46,196.14,197.46,4.964,4.2,0.01
2019-08-13,197.36,205.27,196.02,204.61,5.02,4.2,0.01
2019-08-14,204.12,204.38,197.79,201.25,5.1385,4.2,0.01
2019-08-15,200.57,201.27,197.2,197.95,5.029,4.2,0.01
2019-08-16,198.08,200.38,197.19,198.16,4.9635,4.2,0.01
2019-08-19,198,200.59,197.95,200.19,4.9025,4.2,0.01
2019-08-20,200.3,202.67,199.2,202.31,4.8495,4.2,0.01
2019-08-21,202.23,204.88,201.87,202.61,4.7265,4.2,0.01
2019-08-22,202.61,203.88,200.59,201.36,4.7765,4.2,0.01
2019-08-23,201.21,201.65,197.05,198.87,4.8865,4.2,0.01
2019-08-26,197.08,200.91,196.23,196.56,5.0065,4.2,0.01
2019-08-27,197.13,200.35,196.86,198.66,4.972,4.2,0.01
2019-08-28,200.31,203.11,199.68,201.9,5.077,4.2,0.01
2019-08-29,202.26,203.45,201.2,203.17,4.545,4.2,0.01
2019-08-30,203.04,203.34,197.88,199.96,4.518,4.2,0.01
2019-09-03,198.33,200.01,194.18,196.69,4.507,4.2,0.01
2019-09-04,196.88,204.56,196.43,204.08,4.716,4.2,0.01
